index,epsilon,pvalue,gene,product
ANKRD13A,0.5267953333333333,0.003191143013463421,ANKRD13A,1.3149094578395353
AIDA,0.7974,0.02393206105130052,AIDA,1.2926012666111641
MED23,0.53227,0.00411592201058678,MED23,1.2697475769575384
SRSF11_P2,0.5132933333333334,0.003361019651747005,SRSF11,1.2696459189286944
CBLL1,0.5083386666666666,0.003191143013463421,CBLL1,1.2688406261233751
SPACA1,0.9199466666666668,0.045492827380205235,SPACA1,1.2346209288691112
SUPT20H,0.5583799999999999,0.006326049996214075,SUPT20H,1.2278035676882426
ING5,0.5273421666666667,0.00471782582153254,ING5,1.226733985081844
LPPR5,0.9420366666666666,0.05105442104243762,LPPR5,1.2170799510850745
NEK4,0.5344383333333333,0.005675547361196562,NEK4,1.200344353637724
UPF2,0.7335188333333333,0.02361088718021465,UPF2,1.1933527632516552
IKBIP,0.4766153333333333,0.003191143013463421,IKBIP,1.1896574815608518
MED13,0.5077366666666667,0.004662747446104881,MED13,1.1837159941119957
CNOT10,0.4721253333333334,0.003121133373779261,CNOT10,1.1829986275877526
KCNT1_P2,0.6740933333333333,0.018426837389068355,KCNT1,1.1692480498000886
TP53,0.4611388333333334,0.0029283163685801905,TP53,1.1682408221271263
CNDP1,0.4707886666666666,0.0034857243043449715,CNDP1,1.157060585311831
LPIN2,0.7866733333333333,0.03618735347404794,LPIN2,1.1339449091944025
VSIG10L_P2,0.6766099999999999,0.02122428388034692,VSIG10L,1.1320814928708551
RALGAPA1,0.4466655000000001,0.002955619390153305,RALGAPA1,1.1297740492709345
SPINT1,0.8718766666666666,0.051143395164429416,SPINT1,1.1257762584269004
RALGAPB,0.4691666666666666,0.003987530980887462,RALGAPB,1.1256696736824752
MAPK8,0.4620483333333333,0.0038164416632550094,MAPK8,1.1173906002249403
C2CD2L_P1,0.7005333333333333,0.025610084412898356,C2CD2L,1.1149611405031294
ARID3A,0.4841266666666666,0.00502161508861774,ARID3A,1.1130830109373921
FRS3,0.72126,0.028792113553407026,FRS3,1.1112643618765738
NF2,0.4637721666666667,0.004033655617847557,NF2,1.1104102474686168
LY75-CD302,0.5756633333333333,0.0126484415902964,LY75-CD302,1.092587695869595
USP15,0.4386453333333333,0.0034857243043449715,USP15,1.0780616910863825
POU5F1_P1,0.8898921666666666,0.06321187010920122,POU5F1,1.0671598973885017
C16orf82,0.7224833333333334,0.03337885822747368,C16orf82,1.0667672491157427
PHF14,0.43310866666666653,0.0036421102252971217,PHF14,1.0561991137387567
ATF7IP_P1,0.42634666666666665,0.003361019651747005,ATF7IP,1.0545808219773989
C14orf183_ENST00000305273.1,0.5090166666666666,0.008519037903021337,C14orf183,1.0534657032773458
USP9Y_ENST00000338981.3,0.42304200000000003,0.0034857243043449715,USP9Y,1.039713270069134
CCDC57,0.7157833333333333,0.03618735347404794,CCDC57,1.0317610023468444
NTC_449,0.54508,0.01284953013354416,NTC,1.0308077393019464
AURKA,1.0719683333333332,0.10976357258694752,AURKA,1.0285983876432638
CRAMP1L_P2,0.41576,0.003361019651747005,CRAMP1L,1.028394395512236
FBXO42,0.41019866666666666,0.003191143013463421,FBXO42,1.0238779128513549
SLC6A15,0.6742066666666666,0.03094722355739027,SLC6A15,1.0176329176410257
BTBD10_P1,0.4420919999999999,0.0050338389934179405,BTBD10,1.0159719255613309
MED13L,0.42741999999999997,0.004220390897050544,MED13L,1.0149717585243891
UBE2E3,0.41343866666666657,0.00356313683156312,UBE2E3,1.0121671067923486
ABL2_P2,0.441155,0.005675547361196562,ABL2,0.9908307101144508
FSHB,0.5563366666666666,0.016598800739739974,FSHB,0.9902365892586252
MAGEA10,0.7022633333333332,0.039821139688042816,MAGEA10,0.9830888295408244
MAGEA10-MAGEA5,0.7022633333333332,0.039821139688042816,MAGEA10-MAGEA5,0.9830888295408244
C11orf52_P1,0.6168266666666666,0.025610084412898356,C11orf52,0.9817345314418686
LOC388813_P2,0.8173433333333333,0.06295391417314727,LOC388813,0.9816107588780268
CDC25A,0.4448616666666667,0.006252956183228893,CDC25A,0.9804371286287876
KLF5,0.4801033333333334,0.009341730319669237,KLF5,0.9744046061409964
PTPN12,0.4122949999999999,0.004436575327732443,PTPN12,0.970110402677806
CCDC6,0.3985488333333333,0.003684421088306874,CCDC6,0.969920692436204
GATAD2A_P1,0.4030253333333333,0.004150308226171298,GATAD2A,0.9599739604473664
MAP3K12,0.41898166666666653,0.005146675118029266,MAP3K12,0.9588283345483832
ATF4,0.4027453333333333,0.004333498027753175,ATF4,0.9517522244564366
CABIN1,0.39647866666666665,0.004150308226171298,CABIN1,0.9443803264796204
GIMAP1-GIMAP5_001199577,0.6577066666666667,0.036772593610494335,GIMAP1-GIMAP5,0.9434642559193136
KCNA7,0.6085599999999999,0.028455641401698883,KCNA7,0.9407312911367376
ATP6V0D2,0.39281866666666665,0.004061373727574848,ATP6V0D2,0.93935790134026
AHCY,0.3986583333333333,0.004436575327732443,AHCY,0.9380239786581528
ZNF267_P2,0.5589966666666667,0.021131417827445043,ZNF267,0.9363593081636904
PLSCR3_P1,0.54192,0.01878736674713284,PLSCR3,0.9354265842687471
SOX3,0.40665,0.00502161508861774,SOX3,0.9349520230195068
TSPY1,0.6171633333333333,0.03075898084575712,TSPY1,0.9331682765850212
NR5A2_P1,0.3954853333333333,0.004722033693843361,NR5A2,0.9198478354374896
C10orf71,0.72832,0.055067707241820536,C10orf71,0.9170299006780418
ZC3H12D,0.47733000000000003,0.012190219626174005,ZC3H12D,0.9136041162925204
DEFB128,0.5931,0.029273393344003612,DEFB128,0.9095348231577712
RCCD1_P2,0.5766133333333333,0.026486612606661058,RCCD1,0.9093039927776864
WDR81_P2,0.6855933333333334,0.04728901452556202,WDR81,0.9085755282924264
RAET1L,0.5283899999999999,0.019457327025844347,RAET1L,0.904031339421711
GADD45G,0.3943121666666667,0.00515438039775928,GADD45G,0.9021166543632042
MAPRE2_P1,0.4432788333333334,0.009378745462374086,MAPRE2,0.8989053096823895
NTC_345,0.3386321666666667,0.0022450451870978253,NTC,0.8969603879098692
POLM_P2,0.5359288333333333,0.021505472176227197,POLM,0.8936350784993939
OR13C4_ENST00000277216.3,0.5996133333333333,0.03293674355937192,OR13C4,0.8888184414444629
C9orf50,0.5723133333333333,0.028792113553407026,C9orf50,0.8817782923773974
SLC30A1,0.35569866666666666,0.0033354730886913943,SLC30A1,0.8810095957716627
TMC1_ENST00000297784.5,0.5268499999999999,0.02151434758703566,TMC1,0.8784021579284456
KAZALD1,0.4198833333333333,0.008123126649609408,KAZALD1,0.8776723800961785
TULP4,0.361132,0.0037226721775892673,TULP4,0.8772420667226779
BAX,0.4399555,0.010396873744667473,BAX,0.8724745333241573
PRUNE,0.3865388333333333,0.005538914378503753,PRUNE,0.872254002422231
LRP5L,0.62603,0.040455918261860783,LRP5L,0.8720710189961595
SGMS2,0.4878188333333334,0.016456207225753708,SGMS2,0.8701079415772321
