sgRNA,counts
Farsb_-_78488801.23-P1P2,4388
Taf1_+_101532753.23-P1P2,4387
Hip1_-_135545010.23-P1P2,4387
Cat_-_103485085.23-P1P2,4387
Gdap1_-_17145434.23-P1P2,4385
Dnmt1_-_20952783.23-P1P2,4385
Ar_-_98149735.23-P1P2,4385
Junb_+_84978628.23-P1P2,4384
Epha4_+_77515058.23-P1P2,4384
Cox7b_-_106016034.23-P1P2,4384
Cox8a_-_7217521.23-P1P2,4383
Fxn_+_24280533.23-P1P2,4382
Ube2l3_-_17201132.23-P1P2,4381
H2-M10.2_-_36286414.23-ENSMUST00000023845.6,4381
Dnali1_-_125065637.23-P1P2,4380
Cacna1a_+_84415608.23-ENSMUST00000121390.1,4380
Gfap_-_102896983.23-P1P2,4379
Reps1_+_18055576.23-P1P2,4379
Gria1_+_57012036.23-P1P2,4379
Spast_+_74338970.23-P1P2,4379
Ezh2_+_47594990.23-P1P2,4379
Elp3_+_65593023.23-P1P2,4378
Mpo_-_87794171.23-P1P2,4378
Ampd2_-_108086631.23-P1,4377
Uba7_-_107975569.23-P1,4376
Kcnh8_-_52602765.23-P1P2,4375
Rab7_+_88045209.23-P1P2,4375
Anp32a_-_62341393.23-P1P2,4374
Thy1_-_44043452.23-P1P2,4374
Rpgrip1_-_52110943.23-P1P2,4373
Rpgr_+_10216696.23-P1P2,4372
Adm_-_110627856.23-P1P2,4371
Slc7a6os_+_106210902.23-P1P2,4371
Prdm8_+_98180942.23-P1P2,4371
Tubb1_-_174450806.23-P1P2,4370
Cstb_+_78425771.23-P1P2,4370
Trip4_-_65908799.23-P2,4369
Glul_-_153899959.23-P1P2,4368
Dnah6_-_73221619.23-P1P2,4368
Ralgps2_-_156939315.23-P1P2,4367
Pik3r4_+_105643002.23-P1P2,4367
Psma5_-_108257414.23-P1P2,4366
Elovl4_-_83806204.23-P1P2,4366
Ctsb_-_63122501.23-P1P2,4365
Egr2_-_67537969.23-P1,4365
Atg2a_-_6241716.23-P1P2,4365
Ndufv3_+_31520227.23-P1P2,4365
Bdnf_+_109693646.23-P1P2,4365
Aimp1_+_132683625.23-P1P2,4364
Cacna1d_-_30353510.23-P1P2,4364
Slc25a38_-_120114950.23-P2,4364
Cox7a2l_+_83514156.23-P1P2,4364
Wnt9b_-_103749552.23-P1P2,4364
Dkk1_-_30549459.23-P1P2,4363
Rmdn1_-_19575283.23-P1P2,4363
Dnah12_+_26771335.23-ENSMUST00000073309.4,4362
Prdm12_-_31639772.23-P1P2,4362
Csnk1a1_+_61555355.23-P1P2,4362
Acox1_+_116198777.23-P1P2,4362
Tsen34_-_3693819.23-P1P2,4362
Cstb_+_78425786.23-P1P2,4361
Mrpl3_+_105053321.23-P1P2,4360
non-targeting_01100,4360
Gusb_+_130002857.23-P1P2,4360
Fis1_+_136953304.23-P2,4359
Nudt1_-_140331960.23-P1P2,4359
Bad_+_6941982.23-P1P2,4359
Ntf3_+_126166670.23-P2,4358
Actr1b_-_36709904.23-P1P2,4358
Txn2_-_77927871.23-P2,4358
Slc5a7_-_54298677.23-P1P2,4357
Eef2_+_81178046.23-P2,4357
Gsk3a_+_25237735.23-P1P2,4357
Slc26a3_+_31438300.23-P1P2,4357
Pmpca_-_26389385.23-P1P2,4356
Txn2_-_77928960.23-P1,4353
Sgk1_+_21994695.23-P1P2,4353
Tjp1_-_65371236.23-P1P2,4353
Npy_+_49822771.23-P1P2,4352
Lox_+_52529537.23-P1P2,4351
Apex2_-_150588115.23-P1P2,4350
Ppp3cc_-_70289434.23-P1P2,4350
Vps37a_+_40511890.23-P1P2,4350
Nr4a2_+_57114930.23-P1,4347
Elavl2_-_91376380.23-P1P2,4345
Cat_-_103485045.23-P1P2,4345
Sdhc_-_171150520.23-P1P2,4345
Fig4_-_41302899.23-P1P2,4344
Cox6a1_-_115348888.23-P1P2,4343
Slc25a31_-_40708914.23-P1P2,4343
Ndufv3_+_31520190.23-P1P2,4342
Cdk5_+_24423502.23-P1P2,4342
Tat_-_109990486.23-P1P2,4342
Abca1_-_53159853.23-P1P2,4342
Ryr1_-_29125097.23-P1P2,4341
Rbpj_-_53590738.23-P1P2,4340
Dock2_+_34783795.23-P1P2,4339
Map2k7_+_4238919.23-P1P2,4339
Glb1_-_114401183.23-P1P2,4339
Eif4g2_-_111081554.23-P2,4339
Unc5c_+_141465643.23-P1P2,4339
Grid2_+_63256022.23-P1P2,4337
Inf2_+_112588832.23-P1,4337
Cacna1s_-_136052816.23-P1P2,4337
Inpp4a_-_37299937.23-P1P2,4336
Cant1_+_118418918.23-P1P2,4336
Pars2_-_106651178.23-P1P2,4335
Tgm2_+_158146296.23-P1P2,4334
Clu_+_65969847.23-P2,4334
Pfn1_+_70654580.23-P1P2,4332
Wnt10b_+_98778491.23-P1P2,4331
Mapk1_+_16983401.23-P1P2,4331
Csnk1a1_-_61555354.23-P1P2,4330
Wnt8a_+_34542350.23-ENSMUST00000012426.2,4328
Hcrt_-_100762871.23-P1P2,4328
Crat_-_30415315.23-P1P2,4328
Dbn1_+_55488034.23-P1P2,4328
Prickle1_-_93519466.23-P2,4327
Calml4_-_62858147.23-P1P2,4327
Fdps_-_89101638.23-P1P2,4323
Cacna1d_+_30353468.23-P1P2,4323
Hspa5_-_34772098.23-P1P2,4322
Mpv17_+_31154249.23-P1P2,4321
Aptx_-_40703115.23-P1P2,4321
Ndufa4l2_+_127515031.23-P1P2,4320
Map3k11_-_5688764.23-P2,4320
Wnt5a_+_28504951.23-P2,4319
Atg2b_-_105685233.23-P1P2,4319
Bag6_+_35135271.23-P1P2,4318
Erlin1_+_44069689.23-P1P2,4318
Cav2_-_17281365.23-P1P2,4316
Il1b_-_129371093.23-P1P2,4316
Cacna1s_-_136052806.23-P1P2,4316
Sncb_+_54766211.23-P1P2,4316
Rhoa_+_108306837.23-P1P2,4316
Fzd7_+_59482136.23-P1P2,4315
Wnt5a_-_28504693.23-P2,4315
Notch3_-_32166858.23-P1P2,4315
Renbp_+_73930729.23-P1P2,4314
Slc52a3_-_151996570.23-P1,4314
Ift57_-_49699252.23-P1P2,4314
Tfrc_-_32609026.23-P1P2,4313
non-targeting_01122,4312
Csnk2a2_+_95488767.23-P1P2,4310
Mul1_-_138434716.23-P1P2,4310
Cx3cl1_+_94772276.23-P1P2,4310
Il4_-_53618440.23-P1P2,4310
Padi4_+_140750500.23-P2,4309
Psma2_-_14613287.23-P1P2,4309
Chmp1a_+_123212749.23-P1P2,4309
Hcrt_+_100762921.23-P1P2,4307
2410137M14Rik_+_36981189.23-P1P2,4306
Atf2_-_73892560.23-P1P2,4306
Prickle1_+_93519498.23-P2,4306
Snx27_+_94582338.23-P1P2,4306
Map1b_+_99516521.23-P1P2,4304
Gosr1_+_76763496.23-P1P2,4304
Uqcrb_+_66905348.23-P1P2,4304
Polr3b_+_84622392.23-P1P2,4303
Cyp2d34_-_82620573.23-P1P2,4303
Hspa8_-_40801473.23-P1,4302
Nos1_-_117841991.23-P1P2,4299
non-targeting_01061,4299
Hnrnpa2b1_-_51469831.23-P1P2,4297
Agrn_-_156186135.23-P2,4297
Fzd10_+_128601036.23-P1P2,4297
Cyp2d11_+_82393928.23-ENSMUST00000170255.1,4295
Ptges_+_30903204.23-P1,4295
Zfyve26_+_79296250.23-P1P2,4295
Aco2_-_81872570.23-P1P2,4293
Wnt8a_+_34542322.23-ENSMUST00000012426.2,4293
Map3k11_-_5689824.23-P1,4291
Sgk1_+_21994709.23-P1P2,4290
Glul_+_153899998.23-P1P2,4289
Dnah6_-_73221598.23-P1P2,4289
Tubb2b_-_34130331.23-P1P2,4287
Hmbs_-_44344130.23-P2,4287
Dkk4_+_22624047.23-P1P2,4286
Alg14_-_121292020.23-P1P2,4286
Hdac9_-_34528847.23-P1P2,4284
Psmc2_-_21785301.23-P1,4284
Sos1_+_80480419.23-P1P2,4284
Morc2b_+_33139513.23-P1P2,4283
Rpgr_-_10216746.23-P1P2,4282
Eif2s1_-_78862084.23-P1P2,4282
Ngf_-_102469995.23-P1P2,4280
Jag1_-_137116201.23-P1P2,4280
Igf1_+_87859297.23-P1,4280
Uqcr11_-_80406491.23-P1P2,4280
Ins1_+_52264525.23-P1P2,4279
Fzd10_-_128600884.23-P1P2,4276
Txn2_+_77928950.23-P1,4275
Samd9l_+_3399375.23-P1P2,4275
Iba57_-_59163724.23-P1P2,4273
Slc18a1_-_69077244.23-P2,4273
Timp3_-_86300642.23-P1P2,4272
Pten_+_32757626.23-P1P2,4271
Park7_-_150914372.23-P2,4271
Htt_+_34761806.23-P1P2,4270
Dkk2_-_132085347.23-P1P2,4270
Syn1_-_20920873.23-P1P2,4270
Tnr_-_159737537.23-ENSMUST00000111669.3,4270
Psma6_+_55398913.23-P1P2,4269
Cpn1_-_43986307.23-P1P2,4268
Gm11127_-_36058079.23-P1P2,4267
Wnt2_-_18030383.23-P1P2,4267
Wnt10a_+_74792087.23-P1P2,4266
Wdr45_+_7722302.23-P1P2,4266
Anp32a_+_62341429.23-P1P2,4265
Atp5a1_+_77773998.23-P1P2,4263
Med25_+_44892402.23-P1P2,4262
Abcd1_-_73716770.23-P1P2,4262
Hspa1b_+_34959239.23-P1P2,4261
Ids_+_70364870.23-P1P2,4261
Sod1_+_90221136.23-P1P2,4261
Cox8b_-_140900380.23-P1P2,4260
Eif2s1_-_78862067.23-P1P2,4260
Ndufa5_+_24527538.23-P1P2,4260
Pde8b_+_95223027.23-P2,4260
Cycs_+_50566521.23-P1P2,4259
Ampd2_-_108085326.23-P2,4258
Tubb1_+_174450702.23-P1P2,4257
Hspa1b_-_34958860.23-P1P2,4256
Actr1b_+_36709672.23-P1P2,4256
Smurf2_+_106920676.23-P1P2,4255
Pde9a_-_31386474.23-P1P2,4255
Mapk14_+_28691412.23-P1P2,4252
Acbd5_-_23069131.23-P1P2,4252
Pla2g6_-_79328151.23-P1P2,4252
Ewsr1_-_5098832.23-P1P2,4251
Pno1_-_17211527.23-P1P2,4251
Nos3_-_24364859.23-P1P2,4250
Nptx1_-_119547650.23-P1P2,4250
Csnk2a1_+_152226579.23-P1P2,4249
Wnt7a_-_91411293.23-P1P2,4249
Tfrc_+_32609046.23-P1P2,4248
Foxo3_+_42276682.23-P1P2,4248
Itpr2_-_146502148.23-P1P2,4248
Tfcp2_+_100551936.23-P1P2,4247
Gabarapl2_+_111940746.23-P1P2,4247
Nox4_-_87246883.23-P1P2,4246
Tfeb_-_47737110.23-P1P2,4246
Wnt2_-_18030125.23-P1P2,4243
Hsf1_+_76477467.23-P1P2,4243
Surf1_+_26916280.23-P1P2,4243
Plb1_+_32247510.23-P1P2,4243
Hprt_+_52988191.23-P1P2,4239
Anxa1_-_20390662.23-P1P2,4239
Mfge8_+_79149027.23-P1P2,4238
Foxo1_+_52268499.23-P1P2,4238
Ptn_+_36809992.23-P1P2,4237
Ndufs6_+_73328382.23-P1P2,4237
Pus1_+_110780392.23-P1P2,4237
Psmd13_+_140882414.23-P1P2,4235
Ndufb5_-_32737287.23-P1P2,4234
Vps13d_+_144974622.23-ENSMUST00000097796.2,4234
Psmd13_+_140882483.23-P1P2,4234
Cln8_-_14888892.23-P1P2,4233
Dnm2_-_21424959.23-P1P2,4233
Map2k2_+_81105962.23-P1P2,4232
Maoa_+_16619838.23-P1P2,4232
Psmb4_+_94886883.23-P1P2,4232
Mif_+_75860286.23-P1P2,4231
Nars2_+_96951838.23-P1P2,4229
Il15_-_82403136.23-P1P2,4229
Il18_+_50554885.23-P1P2,4228
Ppp3r2_-_49681976.23-P1P2,4227
Ascl1_-_87493665.23-P1P2,4227
Nbr1_-_101552920.23-P1P2,4227
Mgst3_+_167393758.23-P1P2,4227
Clcn2_+_20716067.23-P1,4226
Cdk6_-_3344228.23-P1P2,4225
Lrp5_-_3686567.23-P1P2,4225
Eif4g1_-_20672800.23-P1P2,4225
Eif4g2_+_111082819.23-P1,4224
Ifit3_+_34583555.23-P1P2,4222
Casp1_-_5298911.23-P1P2,4221
Cyp2d12_-_82555445.23-P1P2,4221
Rho_+_115931975.23-P1P2,4220
Vapb_-_173737787.23-P1P2,4220
Psmd11_+_80428690.23-P1P2,4219
Ptgs2_-_150100156.23-P1P2,4219
Epha8_+_136956533.23-P1P2,4218
Msc_-_14755952.23-P1P2,4215
Nox4_-_87246820.23-P1P2,4215
Ndufv3_-_31520238.23-P1P2,4215
Atp5o_-_91931494.23-P1P2,4214
Atp1a1_+_101604649.23-P1P2,4213
Cetn1_-_9619445.23-P1P2,4213
Plp1_-_136822957.23-P1P2,4211
Vip_+_5639312.23-P1P2,4211
Tank_-_61578580.23-P2,4211
Psmc3_-_91054294.23-P1P2,4211
Exosc3_+_45320310.23-P1P2,4210
Cxcl13_+_95957014.23-P1P2,4209
Dctn1_-_83165949.23-P1P2,4208
Btn1a1_-_23465839.23-P1P2,4208
Braf_-_39725321.23-P1P2,4207
Aif1_-_35172555.23-P1P2,4207
Zfp46_-_136286106.23-P2,4207
Fyn_-_39369814.23-P1P2,4206
Mpo_-_87794166.23-P1P2,4205
Serpina1e_-_103958458.23-P2,4205
Egr1_+_34861271.23-P1P2,4204
Eif2ak2_+_78882509.23-P1P2,4204
Dctn1_-_83166002.23-P1P2,4204
Dhtkd1_-_5942755.23-P1P2,4204
Stmn1_+_134469757.23-P2,4204
Adcyap1_+_93199175.23-P1P2,4203
Pld3_-_27542770.23-P1,4203
Cox7a2l_+_83514056.23-P1P2,4203
1600014C10Rik_-_38183947.23-P1P2,4202
Ccl3_-_83649326.23-P1P2,4202
Snap25_+_136713525.23-P1P2,4198
Mgrn1_-_4886305.23-P1P2,4197
Unc13a_-_71671672.23-P1P2,4196
Dctn4_-_60526287.23-P1P2,4196
Cd8a_+_71373481.23-P1P2,4194
"Calcoco2_-_96111886.23-ENSMUST00000068686.6,ENSMUST00000097162.5",4193
Hcrt_+_100762704.23-P1P2,4192
Pax6_+_105682727.23-P2,4191
Ppp1r1b_-_98348738.23-P1P2,4191
Rab39b_-_75578145.23-P1P2,4191
Parp1_-_180569000.23-P1P2,4190
Ndufs8_+_3912704.23-P1P2,4189
Prkra_-_76648010.23-P1P2,4189
Itm2b_-_73385268.23-P1,4188
Fzd6_-_39006326.23-P1P2,4188
Cox7a2_-_79759504.23-P1P2,4188
Chrna7_+_63212492.23-P1P2,4188
Neurog2_-_127633334.23-P1P2,4188
Cox8a_-_7217538.23-P1P2,4185
Gchfr_-_119167803.23-P1P2,4185
Ins2_-_142699502.23-P2,4184
Gabarap_+_69991612.23-P1P2,4184
Cdc42_-_137357632.23-P1P2,4184
Sgsm3_-_80977872.23-P1P2,4184
Fgfr4_+_55152879.23-P1P2,4183
Fis1_+_136962109.23-P1,4183
Epg5_-_77938490.23-P1P2,4183
Tsen34_+_3693791.23-P1P2,4182
Dnajc5_+_181520563.23-P1P2,4182
Raf1_-_115676501.23-P1P2,4181
Hnrnpdl_-_100038854.23-P1P2,4181
Pclo_+_14515022.23-P1P2,4180
Wnt1_+_98789903.23-P1P2,4180
Uba1_+_20658469.23-P2,4179
Slc6a3_-_73536856.23-P1P2,4178
Ncl_-_86359326.23-P1P2,4178
Mgst1_-_138140610.23-P1P2,4178
Taf1_+_101532873.23-P1P2,4178
Ndufs1_+_63176683.23-P1P2,4176
Nanog_-_122707599.23-P1P2,4176
Il10_-_131019954.23-P1P2,4175
Apc2_+_80299164.23-P2,4173
Mapk13_-_28769402.23-P1P2,4173
H2-M10.6_+_36812205.23-ENSMUST00000041398.4,4172
Cacna1s_+_136052824.23-P1P2,4172
Vps53_-_76179588.23-P1P2,4171
Araf_-_20848639.23-P1P2,4171
Ryr1_-_29125141.23-P1P2,4171
Tubb2a_-_34077979.23-P1P2,4170
Cd200_+_45408987.23-P1P2,4170
Hspa1a_-_34971592.23-P1P2,4170
Rest_-_77265564.23-P1P2,4169
Fgfr4_+_55153038.23-P1P2,4168
Eif4g2_+_111082954.23-P1,4168
Apex1_-_50924982.23-P1P2,4168
Cox8b_-_140900327.23-P1P2,4167
Aicda_-_122553909.23-P1P2,4167
Dpysl2_-_66868578.23-P1P2,4165
Ptpn13_-_103425250.23-P1P2,4165
Pdyn_+_129699806.23-P1P2,4165
Mutyh_+_116807749.23-P1P2,4165
non-targeting_02921,4164
Zfp106_-_120563770.23-P1P2,4163
Cacna1a_+_84415356.23-ENSMUST00000121390.1,4163
Ntf5_-_45413758.23-P1P2,4163
Emilin1_-_30913630.23-P1P2,4163
Ucp2_+_100493370.23-P1,4162
Cetn1_+_9619448.23-P1P2,4162
Tuba8_-_121210815.23-P1P2,4161
2810006K23Rik_+_124328180.23-P1P2,4161
Atxn1_-_45964914.23-P1P2,4161
Fggy_-_95557548.23-P1,4159
Vps13c_+_67840410.23-P1P2,4159
Ttc19_+_62281680.23-P1P2,4159
Kat5_+_5609812.23-P1P2,4158
Trim2_-_84220883.23-P1,4157
Rab39b_-_75578191.23-P1P2,4156
Cyp2u1_+_131303129.23-P1P2,4156
Fzd3_-_65262411.23-P1P2,4156
Bag6_+_35135253.23-P1P2,4155
Slc6a3_+_73536913.23-P1P2,4154
B4galnt1_+_127165244.23-P1P2,4154
Eif2s2_-_154892632.23-P1P2,4154
Tuba3b_-_145616110.23-P1P2,4154
Nr1h2_-_44553541.23-P1P2,4154
Fam83e_-_45721269.23-P1P2,4154
Mtdh_+_34082966.23-P1P2,4153
Prkcb_-_122289560.23-P1P2,4153
Ptges_-_30930044.23-P2,4153
Xbp1_-_5520963.23-P1P2,4152
Ppp5c_+_17027827.23-P1P2,4152
Cpn1_+_43986486.23-P1P2,4151
non-targeting_04059,4150
Mif_+_75860261.23-P1P2,4149
Sema3c_-_17574789.23-P1P2,4148
Fzd4_-_89404377.23-P1P2,4148
Ndufb3_-_58586796.23-P1P2,4148
Kras_-_145250153.23-P1P2,4147
Jph3_+_121730162.23-P1P2,4147
Rars2_-_34615041.23-P1P2,4147
Gad1_+_70562151.23-P1P2,4145
Syt1_+_109010668.23-P1P2,4145
Wnt9a_+_59306985.23-P1P2,4145
Cst10_+_149405382.23-P1P2,4144
Cyp2d9_+_82452528.23-P1P2,4144
non-targeting_03939,4144
Tat_-_109990460.23-P1P2,4144
Ucp2_+_100498207.23-P2,4144
Rars2_-_34614988.23-P1P2,4144
Maoa_-_16619962.23-P1P2,4144
Psen2_+_180229903.23-P2,4143
Slc9a5_-_105348206.23-P1P2,4142
Pdxk_-_78464881.23-P1P2,4142
Dctn6_+_34108437.23-P1P2,4142
Ndufa5_-_24527475.23-P1P2,4141
Ndufa1_+_37191097.23-P1P2,4141
Cox4i2_-_152754547.23-P1P2,4141
Shh_+_28466867.23-P1P2,4141
Cox7a2l_-_83514335.23-P1P2,4141
non-targeting_01000,4140
Atp7a_-_106027540.23-P1P2,4140
Gabpa_+_84835482.23-P1P2,4140
Kif1c_+_70700555.23-P1P2,4139
Ptges_+_30930090.23-P2,4139
Snx27_+_94582493.23-P1P2,4139
Mfge8_-_79148874.23-P1P2,4138
Tead1_+_112679358.23-P1P2,4138
Hpgds_-_65144632.23-P1P2,4137
Ntrk2_+_58808112.23-P1P2,4136
Wnt6_+_74771965.23-P1P2,4133
Gemin4_-_76217481.23-P1,4133
Gemin4_-_76243639.23-P2,4132
Nfkbia_-_55492537.23-P1P2,4132
Erbb2_+_98412552.23-P1P2,4131
Pak3_+_143518565.23-P2,4131
Calm1_+_100199561.23-P1P2,4131
Fosb_+_19309999.23-P1P2,4130
Dctn5_+_122133089.23-P1P2,4130
Atp5o_-_91931535.23-P1P2,4127
Gpx1_+_108339139.23-P1P2,4127
Atp5d_+_80142392.23-P1P2,4127
Pcyt2_+_120617837.23-P1P2,4127
Mfn2_+_147904622.23-P1P2,4126
Ptges_-_30903214.23-P1,4126
Coq7_-_118533234.23-P1P2,4126
Dnal1_+_84114388.23-P1P2,4125
Uba1_-_20663003.23-P1,4123
Metrn_-_25796909.23-P1P2,4122
Fgf2_+_37348382.23-ENSMUST00000138563.2,4121
Ctsd_-_142387640.23-P1P2,4121
Klc4_+_46645984.23-P1P2,4121
Aspa_-_73324342.23-P1P2,4121
Msx2_+_53472721.23-P1P2,4120
Qprt_+_127122020.23-P1P2,4120
Ryr3_+_113217012.23-P1P2,4119
Ndufs1_+_63176612.23-P1P2,4119
Lrsam1_+_32961539.23-P1P2,4119
Ctnnb1_-_120933567.23-P1P2,4118
Kif20b_-_34922406.23-P1P2,4118
Cd200r2_-_44867121.23-P1P2,4118
Cfl2_-_54862852.23-P1P2,4118
Tpp1_+_105752147.23-P1P2,4118
H2-M11_+_36547306.23-ENSMUST00000041964.6,4117
Brca1_+_101551839.23-P1P2,4115
Calb2_-_110168115.23-P1P2,4115
Rac1_-_143527951.23-P1P2,4115
Fzd4_-_89404408.23-P1P2,4115
Cnr2_-_135895500.23-P1,4115
Cst10_-_149405327.23-P1P2,4114
Rmdn3_-_119156739.23-P1P2,4114
Gstm2_+_107986414.23-P1P2,4112
Gnb4_+_32616455.23-P1P2,4112
Il18_+_50554929.23-P1P2,4111
Ngf_-_102469960.23-P1P2,4111
Mif_+_75860289.23-P1P2,4110
Myoc_+_162639403.23-P1P2,4110
Oprd1_+_132144506.23-P1P2,4109
Nr4a2_-_57124117.23-P2,4109
Ryr3_+_113217036.23-P1P2,4108
Hdac2_+_36974564.23-P1P2,4107
Atp5a1_-_77774049.23-P1P2,4107
Blvra_+_127070719.23-P1,4107
Ina_+_47014691.23-P1P2,4107
Wipi2_-_142629603.23-P1P2,4106
Fgfr4_+_55152874.23-P1P2,4106
Scyl1_+_5771364.23-P1P2,4105
Morc2a_-_3649304.23-P1P2,4105
Tomm40_+_19715393.23-P1P2,4104
Rmdn3_+_119156858.23-P1P2,4103
Kcna1_-_126645746.23-P1P2,4103
Agrn_-_156197444.23-P1,4102
Sdf4_-_155993266.23-P1P2,4102
Hace1_-_45577879.23-P1P2,4101
Plcg1_+_160731324.23-P1P2,4098
Tdp1_+_99884575.23-P1P2,4096
Tmem240_+_155734923.23-P1P2,4096
Pou5f1_+_35506072.23-P1P2,4096
Htra2_+_83054450.23-P1P2,4094
Hmgb1_+_149053025.23-P1,4093
Rtn2_-_19282734.23-P2,4093
Pparg_+_115361484.23-P1P2,4092
Fadd_-_144582396.23-P1P2,4091
Nes_+_87971151.23-P1P2,4089
Serpina3n_-_104406776.23-P1P2,4089
Bcl10_+_145924321.23-P1P2,4087
Dctn1_+_83165982.23-P1P2,4087
Unc80_-_66468000.23-P1P2,4086
Dpysl2_+_66868353.23-P1P2,4085
Ftl1_-_45459848.23-P1P2,4084
Tiparp_-_65528472.23-P1P2,4083
Aco2_+_81872684.23-P1P2,4083
Htt_+_34761785.23-P1P2,4082
Uqcr10_+_4704103.23-P1P2,4082
Mapk10_+_103211250.23-P1P2,4082
Il13_+_53634606.23-P1P2,4081
Tubb5_+_35838212.23-P1P2,4081
Il10_-_131019840.23-P1P2,4081
Adm_+_110627707.23-P1P2,4081
Cln3_+_126583287.23-P1P2,4081
Mecp2_-_74085378.23-P1P2,4080
Kcna3_-_107036222.23-P1P2,4080
Tmem106b_+_13070041.23-P1P2,4079
Kcne3_-_100178762.23-P1,4079
Fam83e_-_45721261.23-P1P2,4078
Cx3cl1_+_94772240.23-P1P2,4078
Nxnl1_+_71566606.23-P1P2,4077
Ptn_+_36810137.23-P1P2,4077
Tia1_+_86404466.23-P1P2,4076
Ppargc1a_+_51553778.23-P1P2,4076
Klc2_+_5118241.23-P1P2,4076
Mul1_+_138434757.23-P1P2,4075
Slc18a1_-_69089179.23-P1,4073
Psmd1_+_86064735.23-P1P2,4073
Kcne3_+_100176682.23-P2,4073
Mtdh_+_34082722.23-P1P2,4072
Src_+_157424366.23-P1P2,4072
Tomm40_-_19715172.23-P1P2,4071
Pank1_+_34877859.23-P1P2,4069
Ache_+_137288302.23-P1P2,4066
non-targeting_02395,4066
Cox7b_+_106015985.23-P1P2,4063
Cryab_+_50753429.23-P1P2,4062
Fbxo38_-_62548642.23-P1P2,4061
Ogdh_-_6291686.23-P1P2,4061
Ppargc1a_+_51553859.23-P1P2,4060
Cybb_-_9469260.23-P1P2,4060
Atf2_-_73892596.23-P1P2,4059
Hspa4_-_53300402.23-P1P2,4058
Fbxo7_-_86021949.23-P1P2,4055
Kcna3_+_107036166.23-P1P2,4054
Grin1_-_25319148.23-P1P2,4054
Actb_-_142906657.23-P1,4054
Ndufa8_-_36049249.23-P1P2,4053
Gpx2_-_76795436.23-P1P2,4052
Endou_-_97721092.23-P1,4051
Cxcr4_+_128592228.23-P1P2,4051
Serpina1e_-_103956876.23-P1,4050
Serpina1b_-_103828050.23-P1P2,4049
Upk3b_-_136038724.23-P1P2,4048
Gabarapl2_+_111940749.23-P1P2,4047
Wnt5a_+_28504832.23-P2,4047
Agpat3_-_78352286.23-P1P2,4046
Slc52a3_-_151999953.23-P2,4045
Prps1_-_140456633.23-P1P2,4045
Hmbs_+_44342226.23-P1,4044
Hexa_+_59539902.23-P1P2,4044
2410137M14Rik_+_36981162.23-P1P2,4044
Gstm4_+_108044737.23-P1P2,4044
Bid_+_120916794.23-P1P2,4043
Casp6_-_129901492.23-P1P2,4043
Snca_+_60828865.23-P1P2,4042
Sirt3_-_140882231.23-P1P2,4041
Sgk1_+_21994780.23-P1P2,4041
Cav1_-_17306488.23-P2,4040
Tmem119_-_113800358.23-P1P2,4039
Aqp4_+_15403607.23-P1P2,4039
Atp13a2_+_140986925.23-P1P2,4037
Als2_+_59237163.23-P1P2,4037
Foxo1_+_52268467.23-P1P2,4037
Gabpa_+_84835407.23-P1P2,4036
Hmgb1_+_149051384.23-P2,4036
Mad2l1bp_+_46153493.23-P1P2,4035
Elk1_-_20950527.23-P1P2,4035
Fzd3_-_65262425.23-P1P2,4035
Ube2g2_+_77622366.23-P1P2,4034
Tango2_+_18343828.23-P1P2,4034
Gstm1_-_108017745.23-P1P2,4034
Cstb_-_78425745.23-P1P2,4034
Foxo1_-_52268444.23-P1P2,4032
Daxx_-_33909839.23-P1P2,4031
Atp2a1_+_126463050.23-P1P2,4030
Gsto1_+_47855275.23-P1P2,4030
Chmp2b_-_65562578.23-P1P2,4029
P2rx7_+_122643981.23-P1P2,4028
Taf2_+_55072122.23-P1P2,4028
Mme_+_63296202.23-P2,4028
Cntf_-_12765415.23-P1P2,4027
Uba1_-_20658501.23-P2,4027
Kcnc3_+_44590741.23-ENSMUST00000107907.2,4026
Mpg_+_32226624.23-P1P2,4025
Gapdh_+_125165538.23-P1P2,4025
Fshr_+_89200683.23-P1P2,4024
Hace1_-_45577863.23-P1P2,4024
Pclo_-_14515009.23-P1P2,4023
Tuba1b_+_98934456.23-P1P2,4023
Ap4e1_-_127008768.23-P1P2,4023
Mmp3_-_7445876.23-P1P2,4023
Gpx8_+_113046371.23-P1P2,4023
Lmnb2_-_80918171.23-P1P2,4023
Cyp2u1_+_131303140.23-P1P2,4022
Mgst1_+_138140623.23-P1P2,4019
Cyp2u1_-_131303134.23-P1P2,4019
non-targeting_01226,4019
Map2k3_+_60932281.23-P1P2,4017
Trpv4_-_114658346.23-P1P2,4016
Tfam_+_71237998.23-P1P2,4015
Pde8b_+_95222970.23-P2,4015
Tuba8_+_121210850.23-P1P2,4014
Ano10_-_122294352.23-P1P2,4014
Abcb1b_-_8798188.23-P1P2,4014
"Calcoco2_+_96111919.23-ENSMUST00000068686.6,ENSMUST00000097162.5",4013
Uqcrq_+_53430764.23-P1P2,4012
Angpt4_+_151911314.23-P1P2,4012
Atxn1l_+_109737737.23-P1P2,4012
Grin2b_-_136172154.23-P1P2,4011
Plekhg5_+_152086923.23-P1P2,4010
Prnp_+_131909970.23-P1P2,4010
Dnmt1_-_20952768.23-P1P2,4010
Gm11127_-_36058443.23-P1P2,4009
Pfn1_-_70654395.23-P1P2,4007
