sgRNA,counts
Tspyl3_-_153225368.23-P1P2,657
Tox3_-_90348266.23-P1P2,657
Slc7a3_+_101085127.23-P1P2,657
Fbxo45_-_32247128.23-P1P2,657
Efhd2_+_141874922.23-P1P2,657
Dgki_-_37299914.23-P1P2,657
Tbc1d4_-_101608843.23-P1P2,657
Tmem167b_-_108562342.23-P1P2,657
Fbxl20_-_98149938.23-P1P2,657
Cep76_-_67641309.23-P1P2,657
Srrm3_-_135806907.23-P1P2,657
Xpnpep3_+_81400207.23-P1P2,657
Cdk5r1_-_80477106.23-P1P2,657
non-targeting_00084,657
Snx9_-_5841408.23-P1P2,657
Neil2_-_63193794.23-P1P2,657
Cited2_-_17723272.23-P1P2,657
Ociad1_-_73292838.23-P1P2,657
Cyfip2_-_46312248.23-P1P2,657
Nr4a1_-_101266899.23-P1P2,657
Zfyve16_-_92530766.23-P1P2,657
Iqsec3_+_121473440.23-P1P2,657
Atp5l_-_44920624.23-P1P2,657
Nup37_-_88147033.23-P1P2,657
Mgp_+_136875756.23-P1P2,657
Emx1_-_85187579.23-P1P2,657
Pcdhb15_-_37473578.23-P1P2,657
Birc6_+_74528691.23-P1P2,657
Cep110_-_35132246.23-P2,657
Ptprn_+_75264151.23-P1P2,657
Rbm19_-_120116766.23-P1P2,657
Psmd3_-_98682614.23-P1P2,657
Mthfd2_+_83317525.23-P1P2,657
Abcb9_+_124095733.23-P1P2,657
non-targeting_01452,657
Psmd10_-_140956505.23-P1P2,657
Pbk_-_65806140.23-P1P2,657
Amn1_-_149188632.23-P1P2,657
non-targeting_02306,657
Snca_+_60829674.23-P1P2,657
Pabpc5_+_119927291.23-P1P2,657
Prlhr_-_60468421.23-P1P2,657
non-targeting_03288,657
Gstm5_-_107895935.23-P1P2,657
Wdr34_-_30048870.23-P1P2,657
Kctd1_-_15063590.23-P1P2,657
Gbas_-_129725150.23-P1P2,657
Fermt2_+_45529981.23-P1P2,657
Osbpl5_-_143740119.23-P1P2,657
Ogfrl1_-_23383007.23-P1P2,657
Nxt1_+_148672700.23-P1P2,657
Fzd7_+_59482170.23-P1P2,657
Anp32e_-_95929314.23-P1P2,657
Arhgef15_-_68956829.23-P1P2,657
Rab18_-_6765216.23-P1P2,657
Fgl2_+_21372725.23-P1P2,657
Cd34_-_194938955.23-P1P2,657
Slc16a14_+_84935015.23-P1P2,657
Ptpro_-_137252364.23-P1P2,657
non-targeting_02904,657
Gpr165_-_96713571.23-P1P2,657
G3bp1_-_55469747.23-P1P2,657
Tsn_+_118311120.23-P1P2,657
Noc4l_+_110653402.23-P1P2,657
Cygb_-_116654030.23-P1P2,657
Smyd2_-_189922286.23-P1P2,657
Paox_-_140115905.23-P2,657
Fhl2_+_43164055.23-ENSMUST00000008280.7,657
Pclo_-_14515027.23-P1P2,657
Arhgef11_+_87617753.23-P1P2,657
Zfp871_-_32788224.23-P1P2,657
Sez6l2_+_126942206.23-P2,657
Slc16a14_+_84934964.23-P1P2,657
Ndst4_-_125404338.23-P1P2,657
Commd10_-_46958886.23-P1P2,657
Wipf3_+_54429738.23-P1P2,657
Nat10_-_103761088.23-P1P2,657
Dpp9_-_56218572.23-P1P2,657
Smo_-_29735545.23-P1P2,657
Kdm5b_+_134560242.23-P1P2,657
Gaa_+_119268056.23-P1P2,657
Mrpl51_+_125192194.23-P1P2,657
Myt1l_+_29528486.23-P1P2,657
Eny2_-_44428180.23-P1P2,657
Erap1_-_74639893.23-P1P2,656
Gmps_+_63976220.23-P1P2,656
Rassf1_+_107551543.23-P2,656
B230118H07Rik_-_101628967.23-P2,656
Tgif1_+_70851179.23-P1,656
Cdkl1_+_69790641.23-P1P2,656
Fat4_-_38886532.23-P1P2,656
Acvr2a_+_48814234.23-P1P2,656
Pan2_-_128303365.23-P1P2,656
Cnnm1_+_43440511.23-P1P2,656
Cd68_-_69666052.23-P1P2,656
Phtf1_-_103968393.23-P1P2,656
Nphp1_+_127788773.23-P1P2,656
Mff_+_82724961.23-P1P2,656
Vps26a_+_62486656.23-P1P2,656
Dip2c_-_9276936.23-P1P2,656
"C530008M17Rik_+_76840630.23-ENSMUST00000120639.2,ENSMUST00000163347.1",656
Slc12a9_+_137333428.23-P1P2,656
Ankmy2_+_36157211.23-P1P2,656
Pou3f1_-_124657670.23-P1P2,656
Rnf126_+_79766878.23-P1P2,656
Rfwd2_+_159232207.23-P1P2,656
Arg2_+_79130829.23-P1P2,656
1700017B05Rik_-_57262537.23-P1P2,656
D10Bwg1379e_-_18743691.23-P1P2,656
Zmynd11_+_9765049.23-P1P2,656
Atp6v0c_+_24169596.23-P1P2,656
Mrpl24_-_87919753.23-P1P2,656
non-targeting_00371,656
Snrpd3_+_75518051.23-P1P2,656
Atp5sl_+_25619415.23-P1P2,656
Klhdc10_-_30402186.23-P1P2,656
Clns1a_-_97696673.23-P1P2,656
Serhl_-_83100500.23-P1P2,656
Nuak1_-_84440600.23-P1P2,656
Gaa_-_119268100.23-P1P2,656
Cox4i1_-_120668324.23-P1P2,656
Timm22_-_76407207.23-P1P2,656
Fam71e1_-_44496694.23-P1P2,656
2810004N23Rik_+_124862950.23-P1P2,656
Prpf18_+_4652016.23-P1P2,656
non-targeting_01637,656
Ddx54_-_120613157.23-P1P2,656
Gne_+_44072557.23-P1,656
Arntl_-_113207556.23-P1P2,656
Gpr21_-_37516665.23-P1P2,656
Csf1r_+_61105913.23-P1P2,656
Ndst1_-_60713363.23-ENSMUST00000169273.1,656
Limd1_+_123478774.23-P1P2,656
C330021F23Rik_+_3568019.23-P1P2,656
Ebag9_-_44619284.23-P1P2,656
Vps45_-_96057790.23-P1P2,656
Nfkbiz_-_55838566.23-P2,656
Cflar_-_58711740.23-P2,656
Necab3_-_154558703.23-P1P2,656
Crocc_-_141060336.23-P1,656
Cacna2d3_-_29721774.23-P1P2,656
Zranb2_+_157534425.23-P1P2,656
Ppp1r12c_+_4501614.23-P1P2,656
Slc3a2_-_8723066.23-P2,656
Prmt10_+_77549441.23-P1P2,656
Bag4_-_25785129.23-P1P2,656
Fahd2a_+_127444509.23-P1P2,656
Ctbp2_-_133122933.23-P1P2,656
Synpo_+_60624161.23-P1,656
"Jmjd1c_+_67127090.23-ENSMUST00000051446.9,ENSMUST00000174408.1",656
Pex11a_+_79742998.23-P1P2,656
Gm5113_+_30170195.23-P1P2,656
Psmd6_+_14120732.23-P1P2,656
Kirrel_+_87174488.23-P1P2,656
Cct3_+_88297177.23-P1P2,656
Abtb2_+_103566344.23-P1P2,656
Zfp169_-_48513418.23-P1P2,656
Rps7_-_28635869.23-P1P2,656
Msto1_+_88913877.23-P1P2,656
Tuba4a_-_75219176.23-P1P2,656
Spsb4_+_97018708.23-P1P2,656
Paf1_+_28392958.23-P1,656
Por_+_135670063.23-P2,656
Ap1ar_+_127837392.23-P1P2,656
Mitf_+_97807114.23-P1P2,656
Cbln1_+_87472509.23-P1P2,656
Mro_+_73863810.23-P2,656
Lats1_-_7681007.23-P1P2,656
Atr_-_95857728.23-P1P2,656
Myo1b_+_51915853.23-P1P2,656
Nop16_+_54589937.23-P1P2,656
Abca3_+_24352099.23-P1P2,656
Asns_+_7693182.23-P1P2,656
Clstn3_+_124464702.23-P1P2,656
Rab4b_+_27178784.23-P1P2,656
Arpc1a_+_145084106.23-P1P2,656
non-targeting_02385,656
Fzd9_+_135251223.23-P1P2,656
Arsa_-_89476116.23-P1P2,656
Zfand2a_+_139484404.23-P1P2,656
Arhgdib_+_136941660.23-P1P2,656
Rabep2_+_126429305.23-P1P2,656
Pex3_-_13552980.23-P1P2,656
Cc2d1b_+_108619977.23-P1P2,656
Gk5_-_96119479.23-P1P2,656
Auts2_-_132543188.23-P1P2,656
Crcp_-_130029426.23-P1P2,656
Wwox_+_114440056.23-P1P2,656
Trappc1_-_69324250.23-P1P2,656
Yeats2_-_20141154.23-P1P2,656
Tmcc2_-_132367806.23-P1P2,656
Sall1_+_89044150.23-P1P2,656
Atp6v0d1_-_105565913.23-P1P2,656
Klhl7_+_24100646.23-P1P2,656
Psd3_+_67910931.23-ENSMUST00000093468.5,656
A430105I19Rik_+_118762597.23-P1P2,656
Acot10_+_20666694.23-P1P2,656
P4htm_+_108597133.23-P1P2,656
Serp1_+_58525724.23-P1P2,655
Ofd1_+_166440683.23-P1P2,655
non-targeting_04246,655
Tipin_-_64281620.23-P1P2,655
Zfp57_-_37002574.23-P1P2,655
Tada2b_+_36484193.23-P1P2,655
Pi4kb_+_94974960.23-P1P2,655
Zbed4_+_88751871.23-P1P2,655
9430015G10Rik_-_156110044.23-P1P2,655
Adamts8_-_30942583.23-P1P2,655
Car8_-_8238795.23-P1P2,655
Nudcd3_-_6200151.23-P1P2,655
Tm9sf2_+_122107370.23-P1P2,655
Fam171a1_+_3118474.23-P1P2,655
Calb1_-_15881302.23-P1P2,655
Ppp2r5d_+_46704864.23-P1P2,655
Lphn3_+_81019951.23-P1,655
Snx14_-_88438696.23-P1P2,655
Arfip2_-_105640345.23-P1P2,655
Amigo1_+_108186624.23-P1P2,655
Dazap2_-_100615692.23-P1P2,655
Fam134c_-_101119455.23-P1P2,655
Dis3_-_99099486.23-P1P2,655
non-targeting_03610,655
Pkn1_+_83693991.23-P2,655
Lamc1_-_153332687.23-P1P2,655
Rhobtb2_+_69805232.23-P1P2,655
Cdk10_-_123224864.23-P1P2,655
Fkbp14_-_54593163.23-P1P2,655
Gcnt1_+_17356294.23-P1,655
non-targeting_01943,655
4930422G04Rik_+_127553540.23-P1P2,655
Gtf2h5_-_6079911.23-P1P2,655
Rmnd5a_+_71440462.23-P1P2,655
Hps5_-_46795611.23-P1P2,655
Fam163b_+_27142413.23-P1P2,655
Cars_-_143600027.23-P1P2,655
non-targeting_03853,655
Snca_-_60829249.23-P1P2,655
Peli3_-_4943060.23-P1P2,655
Wdr61_+_54734473.23-P1P2,655
Rps4x_+_102189291.23-P1P2,655
Wdr77_-_105959538.23-P1P2,655
Crocc_-_141053258.23-P2,655
Smarcad1_-_65042653.23-P1P2,655
Acer3_+_98309274.23-P1P2,655
Ercc6_-_32513532.23-P1P2,655
Slc25a35_+_68968161.23-P1P2,655
Polr2e_+_80039626.23-P1P2,655
Satb2_-_56972401.23-P1,655
Scrg1_+_57456049.23-P1P2,655
Slc14a1_-_78123247.23-P1,655
Pqlc3_+_16999948.23-P1P2,655
Mks1_-_87853261.23-P1P2,655
Arhgef4_+_34801759.23-P1,655
B4galt2_-_117883411.23-P1P2,655
Pcdhb19_-_37497258.23-P1P2,655
Ppfia3_+_45340678.23-P1,655
Atp5g3_+_73911230.23-P1P2,655
Hnrnph1_-_50383086.23-P2,655
Fen1_-_10203846.23-P1P2,655
Gcsh_-_116993370.23-P1P2,655
Nudt14_-_112942097.23-P1P2,655
Bnip3l_-_67000489.23-P2,655
Slitrk2_+_66653126.23-P1,655
Chek1_+_36726451.23-P1P2,655
Plekha6_-_133246142.23-P1P2,655
Tigd2_+_59208911.23-P1P2,655
Gne_+_44072554.23-P1,655
Galnt2_+_124231434.23-P1P2,655
St6galnac3_+_153725078.23-P1P2,655
Rhob_-_8500000.23-P1P2,655
Galr1_+_82406753.23-P1P2,655
Pdcd4_+_53892471.23-P2,655
Gm5617_-_48495504.23-P1P2,655
Ccnk_+_108180212.23-P1P2,655
Slc35f5_+_125561067.23-P1P2,655
Dab1_-_104367610.23-P1P2,655
Zfp612_-_110079851.23-P1P2,655
BC017643_-_121229229.23-P1P2,655
Sec63_-_42761610.23-P1P2,655
Atg4b_-_93755014.23-P1P2,655
Zw10_+_49055607.23-P1P2,655
Zfp697_-_98382582.23-P1P2,655
Azin1_-_38519265.23-P1,655
Slc25a26_+_94500339.23-P1P2,655
Htra3_+_35671525.23-P2,655
9430038I01Rik_-_137410711.23-P1P2,655
Pdk4_-_5496286.23-P1P2,655
Iqsec2_+_152144277.23-P1,655
Grb10_-_12037345.23-P1P2,655
Itga5_+_103366520.23-P1P2,655
"Jmjd1c_-_67127131.23-ENSMUST00000051446.9,ENSMUST00000174408.1",655
non-targeting_02293,655
Tubb6_-_67390763.23-P1P2,655
Camk4_+_32939423.23-P1P2,655
Zfp62_+_49203699.23-P1P2,655
Csf1r_-_61106145.23-P1P2,655
Ttc26_+_38381762.23-P1P2,655
Idh1_-_65178991.23-P1P2,655
Pfdn4_-_170511481.23-P1P2,655
Rnf112_-_61453944.23-P1P2,655
non-targeting_03082,655
"Gon4l_-_88837082.23-ENSMUST00000090942.5,ENSMUST00000081695.7",655
Far2_-_148047486.23-P1P2,655
Shc2_+_79637839.23-P1P2,655
Hint3_-_30618318.23-P1P2,655
Slc9a6_+_56609928.23-P1P2,655
Bcam_-_19770486.23-P1P2,655
Pycr2_+_180904326.23-P1P2,655
Pde3a_+_141250037.23-P1P2,655
Nid2_-_19751306.23-P1P2,655
Cux2_-_122049782.23-P1P2,655
Pik3cb_+_99140168.23-P1P2,655
Pde1a_+_80129479.23-ENSMUST00000102653.1,655
Tank_-_61578630.23-P2,655
Zfp369_+_65278929.23-P1P2,654
Pmpcb_+_21737187.23-P1P2,654
Cdc42bpa_+_179960166.23-P1P2,654
Ddx50_-_62651137.23-P1P2,654
Pmvk_+_89459385.23-P1P2,654
Atxn10_+_85336402.23-P1P2,654
Ctdspl_+_118926530.23-P1P2,654
Mcam_+_44134656.23-P1P2,654
Pxmp2_-_110285937.23-P1P2,654
Svip_+_52005636.23-P1P2,654
Cdh6_+_13173569.23-P1P2,654
Igfbp3_+_7213888.23-P1P2,654
Ubl3_+_148552735.23-P1P2,654
Dhx37_+_125434087.23-P1P2,654
Psmb4_+_94886904.23-P1P2,654
H13_+_152691779.23-P2,654
Prkab1_+_116024319.23-P1P2,654
Adrbk1_+_4306164.23-P1P2,654
Hace1_-_45577879.23-P1P2,654
Pdia4_+_47813337.23-P1P2,654
Hif1a_+_73908046.23-P1P2,654
Sema4d_+_51734659.23-P2,654
Adamts4_-_171250619.23-P1P2,654
Afap1l1_-_61786626.23-P1P2,654
AU040320_-_126753868.23-P1P2,654
Pex7_-_19907614.23-P1P2,654
Ccdc58_-_36071698.23-P1P2,654
Hsd11b1_-_193263969.23-P2,654
Bdh1_-_31422395.23-P2,654
Sepsecs_+_52669642.23-P1P2,654
Grlf1_+_16614392.23-P1P2,654
Esrrg_-_187997909.23-P1,654
Eral1_+_78080319.23-P1P2,654
Acsl6_-_54304270.23-P2,654
Med31_-_72214761.23-P1P2,654
Stk38l_-_146725004.23-P1P2,654
Prss35_+_86743679.23-P1P2,654
Mag_+_30914791.23-P1P2,654
Mast2_+_116463906.23-P1P2,654
St6galnac4_+_32587122.23-P1P2,654
Psmd13_+_140882418.23-P1P2,654
Atad2b_-_4917397.23-P1P2,654
Ankrd27_-_35586291.23-P1P2,654
Ccm2_-_6547005.23-P1P2,654
Cd164_+_41519551.23-P1P2,654
Col6a1_-_76725888.23-P1P2,654
Sgsm2_+_74896994.23-P1P2,654
Exosc1_-_41933255.23-P1P2,654
Pcmtd1_-_7089066.23-P1P2,654
Ppp2r2b_+_43059144.23-ENSMUST00000025377.7,654
Hars2_-_36783260.23-P1P2,654
Siah3_+_75455995.23-P1P2,654
Shisa6_+_66526497.23-P1P2,654
Trf_+_103221872.23-P2,654
non-targeting_01114,654
Hadh_+_131272003.23-P1P2,654
Eif2b2_-_85219702.23-P1P2,654
Parp10_-_76243422.23-P1P2,654
Raver1_+_21091970.23-P1P2,654
Crlf1_+_70493201.23-P1P2,654
Parva_+_112427962.23-P1P2,654
Cdon_-_35421939.23-P1P2,654
Fbxo31_+_121578756.23-P1P2,654
Ttll3_+_113389169.23-P1P2,654
Mtmr2_+_13749261.23-P1P2,654
Ralgps1_+_33371268.23-P1P2,654
Sipa1l2_+_125492642.23-ENSMUST00000108775.1,654
Psd_+_46327106.23-P2,654
Tceal7_-_136214820.23-P2,654
1700017B05Rik_+_57262549.23-P1P2,654
Atp6v0d1_+_105565996.23-P1P2,654
Lrrc16a_-_24280750.23-P1P2,654
Rps19bp1_+_80264316.23-P1P2,654
Slc4a1ap_+_31527030.23-P1P2,654
6030458C11Rik_-_12824589.23-P1P2,654
Plcl1_-_55405926.23-P1P2,654
Coq7_+_118533287.23-P1P2,654
Ephx1_-_181020877.23-P2,654
Ldhd_+_111630277.23-P1P2,654
Baz2b_-_60125369.23-P1P2,654
Tap2_-_34204541.23-P1P2,654
Fhit_-_10453429.23-P1,654
Fam131b_+_42324500.23-P1P2,654
Arl10_+_54575059.23-P1P2,654
Atp6v1a_-_44138859.23-P1P2,654
Slc16a1_-_104638705.23-P1P2,654
Bid_+_120916821.23-P1P2,654
Kat2b_+_53567061.23-P1P2,654
Sfmbt2_-_10370552.23-P1,654
Pik3r3_+_116221677.23-P1P2,654
Epn1_+_5080240.23-P1P2,654
Tpp1_+_105752156.23-P1P2,654
Wsb2_+_117363556.23-P2,654
Zfp608_-_54992571.23-P1P2,654
Arl10_-_54575305.23-P1P2,654
L3mbtl3_+_26375938.23-P1,654
Cpa2_+_30541674.23-P1P2,654
Sergef_-_46639749.23-P1P2,654
Shank1_-_44310319.23-P1P2,654
Prr14_-_127471038.23-P1P2,654
Rtbdn_+_84947060.23-P2,654
Tmem65_+_58823406.23-P1P2,654
Ccdc92_-_124862378.23-P1P2,654
Dpp6_+_27261987.23-P1,654
Tmem109_+_10881640.23-P1P2,654
Ttc39a_-_109407187.23-P1P2,654
Mrpl20_-_155803675.23-P1P2,654
Ikzf4_+_128645735.23-P1P2,654
Pik3ca_-_32397503.23-P1P2,654
Ccdc22_+_7605354.23-P1P2,654
Ano10_+_122294194.23-P1P2,654
Pole4_-_82652648.23-P1P2,654
Acot2_-_83987851.23-P1P2,654
Exosc1_+_41933239.23-P1P2,654
Klhl24_-_20097633.23-P1P2,654
Vps13c_-_67840639.23-P1P2,654
Slc25a28_-_43674852.23-P1P2,653
Elovl4_+_83806246.23-P1P2,653
Susd3_-_49248092.23-P1P2,653
Ppp1r16b_-_158667214.23-P1P2,653
non-targeting_03659,653
Tdp1_-_99884556.23-P1P2,653
Hspa14_-_3512696.23-P1P2,653
Nat14_+_4922921.23-P1P2,653
Tomm5_-_45107674.23-P1P2,653
Stx18_+_38039259.23-P1P2,653
Zfp13_-_23586159.23-P1P2,653
BC005624_-_30981878.23-P1P2,653
Mrpl52_-_54426974.23-P1P2,653
Asnsd1_-_53352665.23-P1P2,653
Prkcd_-_30607744.23-P2,653
Acbd7_-_3336236.23-P1P2,653
Parp16_-_65215476.23-P1P2,653
Tmem8_-_26113567.23-P1P2,653
Sntg1_+_9299259.23-P1P2,653
Dpp6_-_27049411.23-P2,653
Ppme1_+_100371727.23-P1P2,653
Ndufa10_+_92473706.23-P1P2,653
Fxyd6_-_45370488.23-P1P2,653
Psap_+_60277740.23-P1P2,653
Snx24_-_53245766.23-P1P2,653
Tbkbp1_+_97150001.23-P1,653
Dnajc15_-_77874900.23-P1P2,653
Cacybp_-_160212782.23-P1P2,653
Rbbp5_-_132477854.23-P1P2,653
Klhl34_-_157817952.23-P1P2,653
Zfp46_+_136284671.23-P1,653
Chrm2_-_36388117.23-P1P2,653
Fam49b_+_63998027.23-P1,653
Plrg1_-_83055581.23-P1P2,653
Hibch_-_52845276.23-P1P2,653
Gbe1_-_70314122.23-P1P2,653
Cenpp_-_49652733.23-P1P2,653
Dmwd_-_19076240.23-P1P2,653
Cds2_-_132263321.23-P1P2,653
Serhl_+_83100307.23-P1P2,653
Yap1_-_8004338.23-P1P2,653
Rab27b_+_70053318.23-P1,653
Msto1_+_88913880.23-P1P2,653
Atp5e_-_174464032.23-P1P2,653
Hdac7_+_97844246.23-P2,653
Vps13d_+_144974622.23-ENSMUST00000097796.2,653
Tmem51_+_142084200.23-P1P2,653
Srprb_-_103202004.23-P1P2,653
Ttr_+_20665461.23-P1P2,653
Pou6f2_+_18172500.23-ENSMUST00000184299.1,653
Gstt1_+_75798492.23-P1P2,653
Lama3_+_12333978.23-ENSMUST00000092070.6,653
Hrh3_+_180104422.23-P1P2,653
Trim39_-_36271849.23-P1P2,653
Inpp5e_-_26408974.23-P1P2,653
Trp53i11_+_93187667.23-P1P2,653
Gucy1b3_+_82074619.23-P1P2,653
Tspan13_-_36042251.23-P1P2,653
Sec31a_-_100415941.23-P1P2,653
Fam19a2_-_123264316.23-P1P2,653
Prox1_-_190170684.23-P1P2,653
Ctsc_+_88278216.23-P1P2,653
Exoc8_+_124897472.23-P1P2,653
Cox7b_+_106015920.23-P1P2,653
Chgb_+_132781707.23-P1P2,653
Narg2_+_69397930.23-P1P2,653
Ccdc159_-_21927725.23-P1P2,653
Ripk2_-_16163451.23-P1P2,653
2810006K23Rik_+_124328209.23-P1P2,653
Akap8l_+_32350485.23-P1P2,653
Ccdc64_-_115731585.23-ENSMUST00000055408.6,653
Rnf8_-_29614926.23-P1P2,653
Epb4.1l2_-_25359862.23-P1P2,653
"Ank2_-_127226001.23-ENSMUST00000182726.1,ENSMUST00000182662.1",653
Rnf41_+_128411887.23-P1P2,653
Cckbr_+_105426182.23-P1P2,653
Sat1_+_155216062.23-P1P2,653
Pomt1_+_32236678.23-P1P2,653
Lag3_+_124911634.23-P1P2,653
Rhou_+_123653910.23-P1P2,653
Dvl1_-_155847436.23-P1P2,653
Ech1_+_28825382.23-P1P2,653
Nhej1_+_75046516.23-ENSMUST00000152855.1,653
Cct3_+_88297351.23-P1P2,653
non-targeting_01089,653
Ext2_-_93822520.23-P1P2,653
Sorcs1_-_50678488.23-P1P2,653
Asphd1_-_126949931.23-P1P2,653
Aptx_-_40702954.23-P1P2,653
Kiss1r_+_79917024.23-P1P2,653
Cd2ap_-_42876250.23-P1P2,653
Tmem106b_+_13069846.23-P1P2,653
Grid2_+_63256056.23-P1P2,653
Tmem74_+_43869710.23-P1P2,653
Ttyh3_-_140648939.23-P1P2,653
Adamts4_+_171250429.23-P1P2,653
Rras2_-_114117689.23-P1P2,653
Avp_-_130582543.23-P1P2,653
Pdap1_+_145139965.23-P1P2,653
Tmf1_-_97178870.23-P1P2,653
Pkdcc_+_83215314.23-P1P2,653
Slc35e3_-_117746331.23-P1P2,653
Aplp2_+_31211758.23-P1P2,653
Ypel1_-_17070373.23-P1P2,653
Ankra2_-_98263184.23-P1P2,653
Ercc8_-_108158870.23-P1P2,653
Ccdc91_+_147475892.23-P1P2,653
Usp32_+_85139935.23-P1P2,653
Rpl23_-_97782383.23-P1P2,653
Rassf2_+_132029849.23-P1P2,653
Lcat_-_105943128.23-P1P2,653
Pax6_+_105668949.23-P1,653
Plxna4_+_32588181.23-P1P2,653
Hcn1_-_117602532.23-P1P2,653
Gm8994_-_136328559.23-P1P2,653
non-targeting_02990,653
Slc25a22_-_141437626.23-P1P2,653
Prkab2_+_97658547.23-P1P2,653
Ssx2ip_+_146404764.23-P1P2,653
Dse_+_34207214.23-P1P2,653
Sptlc2_-_87388188.23-P1P2,653
Klhl17_-_156234787.23-P1P2,653
Stx1a_+_135023603.23-P1,653
non-targeting_02660,653
Dopey2_+_93711978.23-P1P2,652
Mkx_+_7004690.23-P1P2,652
Rab3gap1_+_127868841.23-P1P2,652
Rapgef5_-_117534009.23-P1P2,652
Chrdl1_-_143393817.23-P1P2,652
Fbxw8_-_118155366.23-P1P2,652
Gpr34_+_13632800.23-P1P2,652
Atxn3_+_101958153.23-P1P2,652
Akap5_+_76324936.23-P1P2,652
Entpd2_+_25395959.23-P1P2,652
Zfp101_-_33394418.23-P1P2,652
Ap4s1_+_51691234.23-P1P2,652
Rasgef1a_+_118066261.23-ENSMUST00000164960.1,652
Slc9a5_-_105348165.23-P1P2,652
Slc25a16_-_62920681.23-P1P2,652
Gucy1a3_-_82145789.23-P1P2,652
Cklf_-_104251147.23-P1P2,652
Pde4a_+_21196785.23-P1,652
Spdef_-_27728527.23-P1P2,652
Grm8_-_28134373.23-P1P2,652
Aacs_+_125475917.23-P1P2,652
Senp5_+_32003145.23-P1P2,652
Ensa_-_95625267.23-P1P2,652
Tyw3_-_154597020.23-P1P2,652
Trh_-_92244610.23-P1P2,652
St6galnac6_+_32607038.23-P1P2,652
Atxn1l_+_109737649.23-P1P2,652
Gm5901_+_105375091.23-P1P2,652
Cdh18_-_23036487.23-P1P2,652
Efcab2_+_178406144.23-P1P2,652
Cox16_-_81485098.23-P1P2,652
Il12a_+_68691437.23-P1P2,652
Nom1_-_29434705.23-P1P2,652
Peo1_-_45006541.23-P1P2,652
Wdr31_+_62470891.23-P1P2,652
Pvrl3_-_46496921.23-P1P2,652
AU021092_+_5222254.23-P1P2,652
Zfp324_-_12966082.23-P1P2,652
Abce1_-_79711681.23-P1P2,652
Wdr55_-_36760289.23-P1P2,652
Ipo5_-_120911262.23-P1P2,652
Polr2j_-_136116744.23-P1P2,652
Sephs2_+_127274005.23-P1P2,652
Pcdh11x_-_120290398.23-P1P2,652
Cox5a_+_57521299.23-P1P2,652
Pecr_-_72284057.23-P1P2,652
Bambi_+_3508040.23-P1P2,652
Pcsk4_+_80329380.23-P1P2,652
Ccne1_+_38107448.23-P1P2,652
Churc1_-_76765608.23-P1P2,652
Trim8_+_46501939.23-P1P2,652
Amz2_-_109426030.23-P1P2,652
Ube2m_+_13038087.23-P1P2,652
Dpf2_+_5912489.23-P1P2,652
Sirt7_+_120624760.23-P1P2,652
Zfp664_+_124862703.23-P1P2,652
Cxcl2_+_90903891.23-P1P2,652
Usp37_+_74544273.23-ENSMUST00000044260.4,652
H6pd_-_150008982.23-P1,652
Glrx5_+_105032660.23-P1P2,652
Csmd3_-_48791712.23-P1P2,652
Pdp1_+_11966318.23-P1P2,652
Pde4b_+_102255049.23-ENSMUST00000106908.2,652
Recql_+_142387013.23-P1P2,652
Birc5_+_117849637.23-P1P2,652
Clic4_-_135272428.23-P1P2,652
Gpx1_-_108339171.23-P1P2,652
Nrip2_+_128400259.23-P1P2,652
Srr_+_74925652.23-P1P2,652
Rasip1_+_45627561.23-P1P2,652
Unc13c_-_73933568.23-P1P2,652
Tpd52l2_-_181497248.23-P1P2,652
Eef1e1_+_38658949.23-P1P2,652
Bag4_-_25785141.23-P1P2,652
Emid1_-_5152213.23-P1,652
Kcnt2_+_140245714.23-P1P2,652
Snx24_-_53245837.23-P1P2,652
Ephb4_+_137350176.23-P1P2,652
Fam134c_-_101119819.23-P1P2,652
Astn2_-_66404454.23-P1P2,652
non-targeting_01022,652
Trhde_-_114802063.23-P1P2,652
Ankrd55_+_112288547.23-P1P2,652
Dus4l_+_31654535.23-P1P2,652
Tmem132b_-_125532571.23-P1P2,652
Poc1a_+_106281462.23-P1P2,652
non-targeting_02654,652
Commd2_-_57651474.23-P1P2,652
Itpa_-_130667826.23-P1P2,652
Ifi35_-_101448494.23-P1P2,652
Darc_-_173333441.23-P1P2,652
Aurkaip1_-_155831687.23-P1P2,652
Nprl2_+_107542275.23-P1P2,652
Fancb_+_164980713.23-P1P2,652
Rln1_-_29334575.23-P1P2,652
Edem2_-_155729140.23-P1P2,652
Alox5ap_-_149265085.23-P1P2,652
Il18_+_50554885.23-P1P2,652
Htr1f_-_65105664.23-P1P2,652
Dock7_-_99120475.23-P1P2,652
Pcdh20_+_88471264.23-ENSMUST00000061628.5,652
Haus3_+_34169399.23-P1P2,652
Sema6d_+_124610653.23-P1P2,652
Mrps2_+_28468097.23-P1P2,652
Slc15a4_-_127632657.23-P2,652
Syt5_+_4546573.23-P1P2,652
Clic1_-_35050486.23-P1P2,652
Foxp2_+_14901703.23-P1P2,652
Prpf3_-_95855792.23-P1P2,652
St8sia2_-_74013666.23-P1P2,652
Rasl10a_-_5058093.23-P1P2,652
Usp37_+_74544269.23-ENSMUST00000044260.4,652
Tmem126a_+_90457149.23-P1P2,652
Lin7c_-_109890910.23-P1P2,652
Enpp2_+_54919911.23-P1P2,652
